CollectionNumber,Species_Code,Spec_Num,Com_Name,Gear_Code,Gear_Description,FishWeight_g,Sex,DateFull,Month,TL_mm,DayOfTheYear,Age_Yrs,Age_Days,Age_FracYrs,AgeMethod,YearClass
19930412,A263,27,Sheepshead,014,HOOK & LINE,502,2,11-Sep-93,9,288,254,2,984,2.70,otolith,1991
19930412,A263,28,Sheepshead,014,HOOK & LINE,478,2,11-Sep-93,9,290,254,2,984,2.70,otolith,1991
19930412,A263,19,Sheepshead,014,HOOK & LINE,495,1,11-Sep-93,9,293,254,2,984,2.70,otolith,1991
19930412,A263,5,Sheepshead,014,HOOK & LINE,525,1,11-Sep-93,9,297,254,2,984,2.70,otolith,1991
19930412,A263,24,Sheepshead,014,HOOK & LINE,527,2,11-Sep-93,9,300,254,2,984,2.70,otolith,1991
19930412,A263,21,Sheepshead,014,HOOK & LINE,582,2,11-Sep-93,9,302,254,2,984,2.70,otolith,1991
19930412,A263,32,Sheepshead,014,HOOK & LINE,456,1,11-Sep-93,9,304,254,2,984,2.70,otolith,1991
19930412,A263,7,Sheepshead,014,HOOK & LINE,607,1,11-Sep-93,9,306,254,2,984,2.70,otolith,1991
19930412,A263,9,Sheepshead,014,HOOK & LINE,522,1,11-Sep-93,9,308,254,2,984,2.70,otolith,1991
19930412,A263,4,Sheepshead,014,HOOK & LINE,668,1,11-Sep-93,9,309,254,2,984,2.70,otolith,1991
19930412,A263,11,Sheepshead,014,HOOK & LINE,625,2,11-Sep-93,9,311,254,2,984,2.70,otolith,1991
19930412,A263,22,Sheepshead,014,HOOK & LINE,677,1,11-Sep-93,9,318,254,2,984,2.70,otolith,1991
19930412,A263,26,Sheepshead,014,HOOK & LINE,633,1,11-Sep-93,9,318,254,2,984,2.70,otolith,1991
19930412,A263,10,Sheepshead,014,HOOK & LINE,697,1,11-Sep-93,9,326,254,2,984,2.70,otolith,1991
19930412,A263,14,Sheepshead,014,HOOK & LINE,714,2,11-Sep-93,9,329,254,2,984,2.70,otolith,1991
19930412,A263,13,Sheepshead,014,HOOK & LINE,698,1,11-Sep-93,9,330,254,2,984,2.70,otolith,1991
19930412,A263,37,Sheepshead,014,HOOK & LINE,684,2,11-Sep-93,9,330,254,2,984,2.70,otolith,1991
19930412,A263,35,Sheepshead,014,HOOK & LINE,945,2,11-Sep-93,9,341,254,2,984,2.70,otolith,1991
19980824,A263,8,Sheepshead,014,HOOK & LINE,,1,12-Sep-98,9,308,255,2,985,2.70,otolith,1996
19980824,A263,10,Sheepshead,014,HOOK & LINE,,2,12-Sep-98,9,322,255,2,985,2.70,otolith,1996
19980824,A263,3,Sheepshead,014,HOOK & LINE,,2,12-Sep-98,9,368,255,2,985,2.70,otolith,1996
20041405,A263,2,Sheepshead,014,HOOK & LINE,,2,11-Sep-04,9,485,255,2,985,2.70,otolith,2002
20041405,A263,1,Sheepshead,014,HOOK & LINE,,2,11-Sep-04,9,488,255,2,985,2.70,otolith,2002
20021379,A263,3,Sheepshead,014,HOOK & LINE,,1,15-Sep-02,9,333,258,2,988,2.71,otolith,2000
20091088,A263,6,Sheepshead,014,HOOK & LINE,904,2,15-Sep-09,9,363,258,2,988,2.71,otolith,2007
20091088,A263,7,Sheepshead,014,HOOK & LINE,1170,1,15-Sep-09,9,383,258,2,988,2.71,otolith,2007
19960937,A263,7,Sheepshead,014,HOOK & LINE,,1,17-Sep-96,9,309,261,2,991,2.72,otolith,1994
19960937,A263,6,Sheepshead,014,HOOK & LINE,,1,17-Sep-96,9,320,261,2,991,2.72,otolith,1994
19960937,A263,5,Sheepshead,014,HOOK & LINE,,2,17-Sep-96,9,332,261,2,991,2.72,otolith,1994
19960937,A263,2,Sheepshead,014,HOOK & LINE,,1,17-Sep-96,9,340,261,2,991,2.72,otolith,1994
19960937,A263,3,Sheepshead,014,HOOK & LINE,,1,17-Sep-96,9,350,261,2,991,2.72,otolith,1994
19960937,A263,4,Sheepshead,014,HOOK & LINE,,2,17-Sep-96,9,390,261,2,991,2.72,otolith,1994
20091107,A263,1,Sheepshead,014,HOOK & LINE,749,2,19-Sep-09,9,337.2751,262,2,992,2.72,otolith,2007
20031380,A263,2,Sheepshead,014,HOOK & LINE,,1,20-Sep-03,9,215,263,2,993,2.72,otolith,2001
20031350,A263,4,Sheepshead,014,HOOK & LINE,,1,20-Sep-03,9,289,263,2,993,2.72,otolith,2001
20031380,A263,1,Sheepshead,014,HOOK & LINE,,2,20-Sep-03,9,344,263,2,993,2.72,otolith,2001
20001089,A263,1,Sheepshead,014,HOOK & LINE,,2,22-Sep-00,9,333,266,2,996,2.73,otolith,1998
19971010,A263,6,Sheepshead,014,HOOK & LINE,,2,24-Sep-97,9,297,267,2,997,2.73,otolith,1995
20041594,A263,7,Sheepshead,014,HOOK & LINE,,1,23-Sep-04,9,320,267,2,997,2.73,otolith,2002
19971010,A263,1,Sheepshead,014,HOOK & LINE,,1,24-Sep-97,9,342,267,2,997,2.73,otolith,1995
19980855,A263,14,Sheepshead,014,HOOK & LINE,,2,25-Sep-98,9,308,268,2,998,2.73,otolith,1996
19980855,A263,15,Sheepshead,014,HOOK & LINE,,2,25-Sep-98,9,310,268,2,998,2.73,otolith,1996
19980855,A263,17,Sheepshead,014,HOOK & LINE,,2,25-Sep-98,9,310,268,2,998,2.73,otolith,1996
19980855,A263,12,Sheepshead,014,HOOK & LINE,,2,25-Sep-98,9,318,268,2,998,2.73,otolith,1996
19980855,A263,2,Sheepshead,014,HOOK & LINE,,2,25-Sep-98,9,329,268,2,998,2.73,otolith,1996
19980855,A263,20,Sheepshead,014,HOOK & LINE,,1,25-Sep-98,9,330,268,2,998,2.73,otolith,1996
19980855,A263,13,Sheepshead,014,HOOK & LINE,,1,25-Sep-98,9,332,268,2,998,2.73,otolith,1996
19980855,A263,21,Sheepshead,014,HOOK & LINE,,2,25-Sep-98,9,332,268,2,998,2.73,otolith,1996
19980855,A263,16,Sheepshead,014,HOOK & LINE,,1,25-Sep-98,9,341,268,2,998,2.73,otolith,1996
19980855,A263,19,Sheepshead,014,HOOK & LINE,,1,25-Sep-98,9,345,268,2,998,2.73,otolith,1996
19980855,A263,6,Sheepshead,014,HOOK & LINE,,1,25-Sep-98,9,363,268,2,998,2.73,otolith,1996
20061264,A263,1,Sheepshead,127,GIG,,1,26-Sep-06,9,318,269,2,999,2.74,otolith,2004
19980842,A263,39,Sheepshead,014,HOOK & LINE,744,1,26-Sep-98,9,328,269,2,999,2.74,otolith,1996
19980842,A263,13,Sheepshead,014,HOOK & LINE,677,2,26-Sep-98,9,334,269,2,999,2.74,otolith,1996
19980842,A263,40,Sheepshead,014,HOOK & LINE,775,2,26-Sep-98,9,343,269,2,999,2.74,otolith,1996
19980842,A263,14,Sheepshead,014,HOOK & LINE,892,2,26-Sep-98,9,356,269,2,999,2.74,otolith,1996
19980842,A263,37,Sheepshead,014,HOOK & LINE,1035,2,26-Sep-98,9,370,269,2,999,2.74,otolith,1996
19980842,A263,17,Sheepshead,014,HOOK & LINE,1000,2,26-Sep-98,9,377,269,2,999,2.74,otolith,1996
20081258,A263,2,Sheepshead,014,HOOK & LINE,,2,27-Sep-08,9,315,271,2,1001,2.74,otolith,2006
20121364,A263,6,Sheepshead,014,HOOK & LINE,,2,27-Sep-12,9,367,271,2,1001,2.74,otolith,2010
19960930,A263,4,Sheepshead,014,HOOK & LINE,,1,29-Sep-96,9,360,273,2,1003,2.75,otolith,1994
20061339,A263,11,Sheepshead,014,HOOK & LINE,,1,1-Oct-06,10,290,274,2,1004,2.75,otolith,2004
20061339,A263,4,Sheepshead,014,HOOK & LINE,,2,1-Oct-06,10,298,274,2,1004,2.75,otolith,2004
20061339,A263,7,Sheepshead,014,HOOK & LINE,,2,1-Oct-06,10,309,274,2,1004,2.75,otolith,2004
20061339,A263,2,Sheepshead,014,HOOK & LINE,,2,1-Oct-06,10,320,274,2,1004,2.75,otolith,2004
20061339,A263,3,Sheepshead,014,HOOK & LINE,,1,1-Oct-06,10,320,274,2,1004,2.75,otolith,2004
20061339,A263,6,Sheepshead,014,HOOK & LINE,,2,1-Oct-06,10,322,274,2,1004,2.75,otolith,2004
20061339,A263,10,Sheepshead,014,HOOK & LINE,,2,1-Oct-06,10,331,274,2,1004,2.75,otolith,2004
20061339,A263,1,Sheepshead,014,HOOK & LINE,,2,1-Oct-06,10,342,274,2,1004,2.75,otolith,2004
20061339,A263,5,Sheepshead,014,HOOK & LINE,,2,1-Oct-06,10,343,274,2,1004,2.75,otolith,2004
19960939,A263,8,Sheepshead,014,HOOK & LINE,,2,3-Oct-96,10,300,277,2,1007,2.76,otolith,1994
19960940,A263,7,Sheepshead,014,HOOK & LINE,,1,3-Oct-96,10,303,277,2,1007,2.76,otolith,1994
19960940,A263,10,Sheepshead,014,HOOK & LINE,,1,3-Oct-96,10,311,277,2,1007,2.76,otolith,1994
19960939,A263,9,Sheepshead,014,HOOK & LINE,,1,3-Oct-96,10,314,277,2,1007,2.76,otolith,1994
19960939,A263,6,Sheepshead,014,HOOK & LINE,,2,3-Oct-96,10,315,277,2,1007,2.76,otolith,1994
19960940,A263,6,Sheepshead,014,HOOK & LINE,,1,3-Oct-96,10,317,277,2,1007,2.76,otolith,1994
19960940,A263,5,Sheepshead,014,HOOK & LINE,,1,3-Oct-96,10,318,277,2,1007,2.76,otolith,1994
19960939,A263,4,Sheepshead,014,HOOK & LINE,,2,3-Oct-96,10,319,277,2,1007,2.76,otolith,1994
19960939,A263,7,Sheepshead,014,HOOK & LINE,,1,3-Oct-96,10,320,277,2,1007,2.76,otolith,1994
19960940,A263,12,Sheepshead,014,HOOK & LINE,,1,3-Oct-96,10,320,277,2,1007,2.76,otolith,1994
19960940,A263,4,Sheepshead,014,HOOK & LINE,,2,3-Oct-96,10,325,277,2,1007,2.76,otolith,1994
19960939,A263,2,Sheepshead,014,HOOK & LINE,,2,3-Oct-96,10,334,277,2,1007,2.76,otolith,1994
19960939,A263,10,Sheepshead,014,HOOK & LINE,,2,3-Oct-96,10,335,277,2,1007,2.76,otolith,1994
19960940,A263,2,Sheepshead,014,HOOK & LINE,,1,3-Oct-96,10,336,277,2,1007,2.76,otolith,1994
19960940,A263,3,Sheepshead,014,HOOK & LINE,,1,3-Oct-96,10,340,277,2,1007,2.76,otolith,1994
19960939,A263,5,Sheepshead,014,HOOK & LINE,,2,3-Oct-96,10,350,277,2,1007,2.76,otolith,1994
19960940,A263,9,Sheepshead,014,HOOK & LINE,,1,3-Oct-96,10,354,277,2,1007,2.76,otolith,1994
20001227,A263,10,Sheepshead,014,HOOK & LINE,,2,5-Oct-00,10,300,279,2,1009,2.76,otolith,1998
19980891,A263,9,Sheepshead,014,HOOK & LINE,,2,6-Oct-98,10,311,279,2,1009,2.76,otolith,1996
20001227,A263,4,Sheepshead,014,HOOK & LINE,,1,5-Oct-00,10,311,279,2,1009,2.76,otolith,1998
20001227,A263,12,Sheepshead,014,HOOK & LINE,,1,5-Oct-00,10,319,279,2,1009,2.76,otolith,1998
19980891,A263,34,Sheepshead,014,HOOK & LINE,,2,6-Oct-98,10,320,279,2,1009,2.76,otolith,1996
19980891,A263,35,Sheepshead,014,HOOK & LINE,,2,6-Oct-98,10,320,279,2,1009,2.76,otolith,1996
19980891,A263,25,Sheepshead,014,HOOK & LINE,,1,6-Oct-98,10,322,279,2,1009,2.76,otolith,1996
19980891,A263,28,Sheepshead,014,HOOK & LINE,,2,6-Oct-98,10,325,279,2,1009,2.76,otolith,1996
19980891,A263,3,Sheepshead,014,HOOK & LINE,,2,6-Oct-98,10,326,279,2,1009,2.76,otolith,1996
19980891,A263,20,Sheepshead,014,HOOK & LINE,,1,6-Oct-98,10,328,279,2,1009,2.76,otolith,1996
19980891,A263,26,Sheepshead,014,HOOK & LINE,,1,6-Oct-98,10,331,279,2,1009,2.76,otolith,1996
20001224,A263,6,Sheepshead,014,HOOK & LINE,,2,5-Oct-00,10,335,279,2,1009,2.76,otolith,1998
19980891,A263,7,Sheepshead,014,HOOK & LINE,,1,6-Oct-98,10,337,279,2,1009,2.76,otolith,1996
20001227,A263,5,Sheepshead,014,HOOK & LINE,,1,5-Oct-00,10,337,279,2,1009,2.76,otolith,1998
19980891,A263,33,Sheepshead,014,HOOK & LINE,,1,6-Oct-98,10,338,279,2,1009,2.76,otolith,1996
19980891,A263,32,Sheepshead,014,HOOK & LINE,,2,6-Oct-98,10,343,279,2,1009,2.76,otolith,1996
19980891,A263,16,Sheepshead,014,HOOK & LINE,,1,6-Oct-98,10,347,279,2,1009,2.76,otolith,1996
19980891,A263,22,Sheepshead,014,HOOK & LINE,,2,6-Oct-98,10,350,279,2,1009,2.76,otolith,1996
19980891,A263,30,Sheepshead,014,HOOK & LINE,,1,6-Oct-98,10,352,279,2,1009,2.76,otolith,1996
20001227,A263,8,Sheepshead,014,HOOK & LINE,,1,5-Oct-00,10,353,279,2,1009,2.76,otolith,1998
19980891,A263,1,Sheepshead,014,HOOK & LINE,,1,6-Oct-98,10,355,279,2,1009,2.76,otolith,1996
19980891,A263,10,Sheepshead,014,HOOK & LINE,,2,6-Oct-98,10,365,279,2,1009,2.76,otolith,1996
19980891,A263,18,Sheepshead,014,HOOK & LINE,,2,6-Oct-98,10,365,279,2,1009,2.76,otolith,1996
19980891,A263,21,Sheepshead,014,HOOK & LINE,,2,6-Oct-98,10,370,279,2,1009,2.76,otolith,1996
19980891,A263,27,Sheepshead,014,HOOK & LINE,,1,6-Oct-98,10,373,279,2,1009,2.76,otolith,1996
19980891,A263,4,Sheepshead,014,HOOK & LINE,,2,6-Oct-98,10,380,279,2,1009,2.76,otolith,1996
19980891,A263,5,Sheepshead,014,HOOK & LINE,,1,6-Oct-98,10,386,279,2,1009,2.76,otolith,1996
20001224,A263,1,Sheepshead,014,HOOK & LINE,,1,5-Oct-00,10,393,279,2,1009,2.76,otolith,1998
20041321,A263,1,Sheepshead,015,CAST NET,,2,8-Oct-04,10,348,282,2,1012,2.77,otolith,2002
20081242,A263,12,Sheepshead,014,HOOK & LINE,,1,9-Oct-08,10,284,283,2,1013,2.78,otolith,2006
20081242,A263,1,Sheepshead,014,HOOK & LINE,,2,9-Oct-08,10,285,283,2,1013,2.78,otolith,2006
20081242,A263,4,Sheepshead,014,HOOK & LINE,,2,9-Oct-08,10,290,283,2,1013,2.78,otolith,2006
20081244,A263,1,Sheepshead,014,HOOK & LINE,,1,9-Oct-08,10,291,283,2,1013,2.78,otolith,2006
20081242,A263,3,Sheepshead,014,HOOK & LINE,,2,9-Oct-08,10,294,283,2,1013,2.78,otolith,2006
20081242,A263,7,Sheepshead,014,HOOK & LINE,,1,9-Oct-08,10,307,283,2,1013,2.78,otolith,2006
20081244,A263,3,Sheepshead,014,HOOK & LINE,,2,9-Oct-08,10,307,283,2,1013,2.78,otolith,2006
20081242,A263,10,Sheepshead,014,HOOK & LINE,,1,9-Oct-08,10,319,283,2,1013,2.78,otolith,2006
20081242,A263,2,Sheepshead,014,HOOK & LINE,,2,9-Oct-08,10,333,283,2,1013,2.78,otolith,2006
20081242,A263,8,Sheepshead,014,HOOK & LINE,,2,9-Oct-08,10,338,283,2,1013,2.78,otolith,2006
20101717,A263,5,Sheepshead,014,HOOK & LINE,,1,11-Oct-10,10,288,284,2,1014,2.78,otolith,2008
20101717,A263,13,Sheepshead,014,HOOK & LINE,,2,11-Oct-10,10,300,284,2,1014,2.78,otolith,2008
20101717,A263,8,Sheepshead,014,HOOK & LINE,,1,11-Oct-10,10,302,284,2,1014,2.78,otolith,2008
20101717,A263,9,Sheepshead,014,HOOK & LINE,,2,11-Oct-10,10,328,284,2,1014,2.78,otolith,2008
20041345,A263,1,Sheepshead,014,HOOK & LINE,,1,10-Oct-04,10,352,284,2,1014,2.78,otolith,2002
20101717,A263,4,Sheepshead,014,HOOK & LINE,,2,11-Oct-10,10,352,284,2,1014,2.78,otolith,2008
19930444,A263,16,Sheepshead,128,STOP NET - 366m x 3m x 51 mm stretch mesh,409,2,13-Oct-93,10,275,286,2,1016,2.78,otolith,1991
20041353,A263,3,Sheepshead,014,HOOK & LINE,,2,12-Oct-04,10,312,286,2,1016,2.78,otolith,2002
20041353,A263,2,Sheepshead,014,HOOK & LINE,,2,12-Oct-04,10,331,286,2,1016,2.78,otolith,2002
20011333,A263,2,Sheepshead,014,HOOK & LINE,,2,16-Oct-01,10,307,289,2,1019,2.79,otolith,1999
20011333,A263,3,Sheepshead,014,HOOK & LINE,,2,16-Oct-01,10,315,289,2,1019,2.79,otolith,1999
19980950,A263,1,Sheepshead,127,GIG,,9,16-Oct-98,10,325,289,2,1019,2.79,otolith,1996
20111714,A263,3,Sheepshead,014,HOOK & LINE,,1,16-Oct-11,10,330,289,2,1019,2.79,otolith,2009
20011335,A263,1,Sheepshead,014,HOOK & LINE,,1,16-Oct-01,10,341,289,2,1019,2.79,otolith,1999
20111714,A263,19,Sheepshead,014,HOOK & LINE,,1,16-Oct-11,10,345,289,2,1019,2.79,otolith,2009
20111714,A263,11,Sheepshead,014,HOOK & LINE,,1,16-Oct-11,10,355,289,2,1019,2.79,otolith,2009
20111714,A263,27,Sheepshead,014,HOOK & LINE,,1,16-Oct-11,10,356,289,2,1019,2.79,otolith,2009
20011333,A263,1,Sheepshead,014,HOOK & LINE,,2,16-Oct-01,10,360,289,2,1019,2.79,otolith,1999
20011334,A263,2,Sheepshead,014,HOOK & LINE,,1,16-Oct-01,10,365,289,2,1019,2.79,otolith,1999
19991054,A263,6,Sheepshead,014,HOOK & LINE,,2,17-Oct-99,10,342,290,2,1020,2.79,otolith,1997
19991054,A263,1,Sheepshead,014,HOOK & LINE,,2,17-Oct-99,10,343,290,2,1020,2.79,otolith,1997
19991054,A263,4,Sheepshead,014,HOOK & LINE,,1,17-Oct-99,10,359,290,2,1020,2.79,otolith,1997
19980965,A263,5,Sheepshead,014,HOOK & LINE,,2,17-Oct-98,10,366,290,2,1020,2.79,otolith,1996
19980965,A263,4,Sheepshead,014,HOOK & LINE,,1,17-Oct-98,10,370,290,2,1020,2.79,otolith,1996
19991054,A263,5,Sheepshead,014,HOOK & LINE,,1,17-Oct-99,10,371,290,2,1020,2.79,otolith,1997
19980965,A263,1,Sheepshead,014,HOOK & LINE,,1,17-Oct-98,10,410,290,2,1020,2.79,otolith,1996
20021398,A263,1,Sheepshead,014,HOOK & LINE,,2,19-Oct-02,10,315,292,2,1022,2.80,otolith,2000
20021398,A263,11,Sheepshead,014,HOOK & LINE,,1,19-Oct-02,10,333,292,2,1022,2.80,otolith,2000
20021398,A263,8,Sheepshead,014,HOOK & LINE,,1,19-Oct-02,10,337,292,2,1022,2.80,otolith,2000
20021398,A263,9,Sheepshead,014,HOOK & LINE,,2,19-Oct-02,10,357,292,2,1022,2.80,otolith,2000
20021398,A263,10,Sheepshead,014,HOOK & LINE,,2,19-Oct-02,10,377,292,2,1022,2.80,otolith,2000
19971082,A263,1,Sheepshead,014,HOOK & LINE,,1,20-Oct-97,10,287,293,2,1023,2.80,otolith,1995
20011336,A263,5,Sheepshead,014,HOOK & LINE,,2,20-Oct-01,10,324,293,2,1023,2.80,otolith,1999
20011336,A263,2,Sheepshead,014,HOOK & LINE,,1,20-Oct-01,10,325,293,2,1023,2.80,otolith,1999
20011336,A263,4,Sheepshead,014,HOOK & LINE,,1,20-Oct-01,10,325,293,2,1023,2.80,otolith,1999
20071612,A263,5,Sheepshead,014,HOOK & LINE,,1,20-Oct-07,10,333,293,2,1023,2.80,otolith,2005
20071612,A263,4,Sheepshead,014,HOOK & LINE,,2,20-Oct-07,10,340,293,2,1023,2.80,otolith,2005
20011336,A263,3,Sheepshead,014,HOOK & LINE,,2,20-Oct-01,10,399.5401,293,2,1023,2.80,otolith,1999
19961135,A263,14,Sheepshead,014,HOOK & LINE,,1,21-Oct-96,10,297,295,2,1025,2.81,otolith,1994
19961135,A263,2,Sheepshead,014,HOOK & LINE,,2,21-Oct-96,10,303,295,2,1025,2.81,otolith,1994
19961135,A263,1,Sheepshead,014,HOOK & LINE,,2,21-Oct-96,10,339,295,2,1025,2.81,otolith,1994
19961135,A263,11,Sheepshead,014,HOOK & LINE,,1,21-Oct-96,10,343,295,2,1025,2.81,otolith,1994
19961135,A263,13,Sheepshead,014,HOOK & LINE,,1,21-Oct-96,10,343,295,2,1025,2.81,otolith,1994
19961135,A263,9,Sheepshead,014,HOOK & LINE,,1,21-Oct-96,10,345,295,2,1025,2.81,otolith,1994
19961135,A263,10,Sheepshead,014,HOOK & LINE,,2,21-Oct-96,10,346,295,2,1025,2.81,otolith,1994
19961135,A263,6,Sheepshead,014,HOOK & LINE,,1,21-Oct-96,10,357,295,2,1025,2.81,otolith,1994
20011175,A263,10,Sheepshead,014,HOOK & LINE,,1,23-Oct-01,10,289,296,2,1026,2.81,otolith,1999
20011175,A263,18,Sheepshead,014,HOOK & LINE,,1,23-Oct-01,10,291,296,2,1026,2.81,otolith,1999
20011175,A263,5,Sheepshead,014,HOOK & LINE,,1,23-Oct-01,10,295,296,2,1026,2.81,otolith,1999
20011175,A263,7,Sheepshead,014,HOOK & LINE,,2,23-Oct-01,10,297,296,2,1026,2.81,otolith,1999
20011175,A263,27,Sheepshead,014,HOOK & LINE,,1,23-Oct-01,10,304,296,2,1026,2.81,otolith,1999
20011175,A263,24,Sheepshead,014,HOOK & LINE,,2,23-Oct-01,10,305,296,2,1026,2.81,otolith,1999
20011175,A263,1,Sheepshead,014,HOOK & LINE,,1,23-Oct-01,10,308,296,2,1026,2.81,otolith,1999
20011175,A263,22,Sheepshead,014,HOOK & LINE,,2,23-Oct-01,10,312,296,2,1026,2.81,otolith,1999
20011175,A263,17,Sheepshead,014,HOOK & LINE,,2,23-Oct-01,10,318,296,2,1026,2.81,otolith,1999
20011175,A263,8,Sheepshead,014,HOOK & LINE,,2,23-Oct-01,10,319,296,2,1026,2.81,otolith,1999
20011175,A263,23,Sheepshead,014,HOOK & LINE,,2,23-Oct-01,10,320,296,2,1026,2.81,otolith,1999
20011175,A263,29,Sheepshead,014,HOOK & LINE,,1,23-Oct-01,10,323,296,2,1026,2.81,otolith,1999
20011175,A263,30,Sheepshead,014,HOOK & LINE,,1,23-Oct-01,10,323,296,2,1026,2.81,otolith,1999
20011175,A263,16,Sheepshead,014,HOOK & LINE,,2,23-Oct-01,10,330,296,2,1026,2.81,otolith,1999
20011175,A263,19,Sheepshead,014,HOOK & LINE,,1,23-Oct-01,10,335,296,2,1026,2.81,otolith,1999
20011175,A263,6,Sheepshead,014,HOOK & LINE,,2,23-Oct-01,10,338,296,2,1026,2.81,otolith,1999
20011175,A263,14,Sheepshead,014,HOOK & LINE,,1,23-Oct-01,10,340,296,2,1026,2.81,otolith,1999
20011175,A263,13,Sheepshead,014,HOOK & LINE,,2,23-Oct-01,10,348,296,2,1026,2.81,otolith,1999
20011175,A263,21,Sheepshead,014,HOOK & LINE,,1,23-Oct-01,10,349,296,2,1026,2.81,otolith,1999
19991091,A263,1,Sheepshead,014,HOOK & LINE,,2,23-Oct-99,10,353,296,2,1026,2.81,otolith,1997
20011175,A263,3,Sheepshead,014,HOOK & LINE,,2,23-Oct-01,10,362,296,2,1026,2.81,otolith,1999
20011175,A263,11,Sheepshead,014,HOOK & LINE,,2,23-Oct-01,10,367,296,2,1026,2.81,otolith,1999
19980967,A263,7,Sheepshead,014,HOOK & LINE,,2,24-Oct-98,10,305,297,2,1027,2.81,otolith,1996
19980967,A263,5,Sheepshead,014,HOOK & LINE,,2,24-Oct-98,10,343,297,2,1027,2.81,otolith,1996
19980967,A263,2,Sheepshead,014,HOOK & LINE,,2,24-Oct-98,10,349,297,2,1027,2.81,otolith,1996
19971075,A263,9,Sheepshead,014,HOOK & LINE,,2,25-Oct-97,10,303,298,2,1028,2.82,otolith,1995
19971075,A263,6,Sheepshead,014,HOOK & LINE,,1,25-Oct-97,10,311,298,2,1028,2.82,otolith,1995
20091289,A263,1,Sheepshead,014,HOOK & LINE,651,2,25-Oct-09,10,320,298,2,1028,2.82,otolith,2007
19971075,A263,16,Sheepshead,014,HOOK & LINE,,1,25-Oct-97,10,321,298,2,1028,2.82,otolith,1995
20091289,A263,2,Sheepshead,014,HOOK & LINE,675,2,25-Oct-09,10,324,298,2,1028,2.82,otolith,2007
19971075,A263,7,Sheepshead,014,HOOK & LINE,,2,25-Oct-97,10,329,298,2,1028,2.82,otolith,1995
20001243,A263,17,Sheepshead,014,HOOK & LINE,,1,24-Oct-00,10,337,298,2,1028,2.82,otolith,1998
20001243,A263,21,Sheepshead,014,HOOK & LINE,,2,24-Oct-00,10,338,298,2,1028,2.82,otolith,1998
20001243,A263,20,Sheepshead,014,HOOK & LINE,,2,24-Oct-00,10,348,298,2,1028,2.82,otolith,1998
19971075,A263,12,Sheepshead,014,HOOK & LINE,,1,25-Oct-97,10,355,298,2,1028,2.82,otolith,1995
20091289,A263,4,Sheepshead,014,HOOK & LINE,939,1,25-Oct-09,10,357,298,2,1028,2.82,otolith,2007
20001243,A263,2,Sheepshead,014,HOOK & LINE,,2,24-Oct-00,10,358,298,2,1028,2.82,otolith,1998
19971075,A263,11,Sheepshead,014,HOOK & LINE,,1,25-Oct-97,10,372,298,2,1028,2.82,otolith,1995
20041346,A263,8,Sheepshead,014,HOOK & LINE,,9,24-Oct-04,10,415,298,2,1028,2.82,otolith,2002
19971075,A263,10,Sheepshead,014,HOOK & LINE,,2,25-Oct-97,10,422,298,2,1028,2.82,otolith,1995
20001243,A263,15,Sheepshead,014,HOOK & LINE,,1,24-Oct-00,10,349.7281,298,2,1028,2.82,otolith,1998
20001244,A263,6,Sheepshead,014,HOOK & LINE,,2,26-Oct-00,10,377,300,2,1030,2.82,otolith,1998
19971079,A263,10,Sheepshead,014,HOOK & LINE,,1,28-Oct-97,10,309,301,2,1031,2.82,otolith,1995
19971079,A263,16,Sheepshead,014,HOOK & LINE,,1,28-Oct-97,10,315,301,2,1031,2.82,otolith,1995
19971079,A263,6,Sheepshead,014,HOOK & LINE,,2,28-Oct-97,10,316,301,2,1031,2.82,otolith,1995
19971079,A263,9,Sheepshead,014,HOOK & LINE,,1,28-Oct-97,10,327,301,2,1031,2.82,otolith,1995
19971079,A263,1,Sheepshead,014,HOOK & LINE,,2,28-Oct-97,10,331,301,2,1031,2.82,otolith,1995
19971079,A263,12,Sheepshead,014,HOOK & LINE,,1,28-Oct-97,10,336,301,2,1031,2.82,otolith,1995
19971079,A263,18,Sheepshead,014,HOOK & LINE,,1,28-Oct-97,10,343,301,2,1031,2.82,otolith,1995
19971079,A263,13,Sheepshead,014,HOOK & LINE,,2,28-Oct-97,10,344,301,2,1031,2.82,otolith,1995
19971079,A263,14,Sheepshead,014,HOOK & LINE,,2,28-Oct-97,10,346,301,2,1031,2.82,otolith,1995
20001302,A263,2,Sheepshead,014,HOOK & LINE,,2,27-Oct-00,10,362,301,2,1031,2.82,otolith,1998
19971079,A263,7,Sheepshead,014,HOOK & LINE,,1,28-Oct-97,10,365,301,2,1031,2.82,otolith,1995
20001302,A263,5,Sheepshead,014,HOOK & LINE,,2,27-Oct-00,10,367,301,2,1031,2.82,otolith,1998
19971079,A263,8,Sheepshead,014,HOOK & LINE,,1,28-Oct-97,10,372,301,2,1031,2.82,otolith,1995
19971079,A263,2,Sheepshead,014,HOOK & LINE,,2,28-Oct-97,10,373,301,2,1031,2.82,otolith,1995
20001301,A263,3,Sheepshead,014,HOOK & LINE,,1,27-Oct-00,10,375,301,2,1031,2.82,otolith,1998
20001302,A263,9,Sheepshead,014,HOOK & LINE,,2,27-Oct-00,10,400,301,2,1031,2.82,otolith,1998
20011316,A263,8,Sheepshead,014,HOOK & LINE,,9,31-Oct-01,10,292,304,2,1034,2.83,otolith,1999
